8.555,51.18606807,0.680002321,915.2653378,-0.000974751,2.679906962,0.00365954
8.595,51.18609691,0.680002342,915.265947,-0.000902917,2.678462045,0.005233446
8.635,51.18612576,0.680002364,915.2665031,-0.000826313,2.67704117,0.00670998
8.675,51.18615461,0.680002386,915.2670074,-0.000745477,2.675644086,0.008098097
8.715,51.18618346,0.680002408,915.2674612,-0.000660792,2.674270536,0.009406008
8.755,51.18621232,0.68000243,915.2678658,-0.000572538,2.672920252,0.010641245
8.795,51.18624119,0.680002452,915.2682225,-0.000480917,2.671592961,0.011810713
8.835,51.18627005,0.680002474,915.2685326,-0.000386078,2.670288384,0.012920745
8.875,51.18629892,0.680002497,915.2687973,-0.00030171,2.669006238,0.011196069
8.915,51.1863278,0.68000252,915.269018,-0.000260702,2.667746242,0.008519808
8.955,51.18635668,0.680002542,915.2691959,-0.000254224,2.666508094,0.005996247
8.995,51.18638556,0.680002565,915.2693323,-0.00027296,2.665291486,0.003620784
9.035,51.18641445,0.680002589,915.2694283,-0.00031044,2.664096112,0.001388463
9.075,51.18644334,0.680002612,915.2694851,-0.000362131,2.662921658,-0.00070586
9.115,51.18647223,0.680002635,915.2695041,-0.000424823,2.661767808,-0.002667406
9.155,51.18650113,0.680002659,915.2694864,-0.00049621,2.660634245,-0.004501396
9.195,51.18653003,0.680002682,915.2694331,-0.000574607,2.659520646,-0.006213006
9.235,51.18655893,0.680002706,915.2693454,-0.000658755,2.658426686,-0.007807325
9.275,51.18658784,0.68000273,915.2692246,-0.000747691,2.65735204,-0.009289342
9.315,51.18661675,0.680002754,915.2690716,-0.000840658,2.656296377,-0.010663926
9.355,51.18664567,0.680002778,915.2688877,-0.000937045,2.655259369,-0.011935819
9.395,51.18667459,0.680002802,915.2686739,-0.001036344,2.654240683,-0.013109631
9.435,51.18670352,0.680002826,915.2684313,-0.001138125,2.653239987,-0.014189834
9.475,51.18673244,0.68000285,915.268161,-0.001242011,2.652256946,-0.015180768
9.515,51.18676138,0.680002874,915.2678641,-0.001346173,2.651291229,-0.015348336
9.555,51.18679031,0.680002898,915.2675416,-0.001418922,2.650342512,-0.012448073
9.595,51.18681925,0.680002922,915.2671945,-0.00145038,2.649410463,-0.009761466
9.635,51.18684819,0.680002947,915.2668238,-0.001452493,2.648494743,-0.007270251
9.675,51.18687714,0.680002971,915.2664305,-0.001433433,2.647595013,-0.004957578
9.715,51.18690609,0.680002995,915.2660156,-0.00139879,2.64671094,-0.002807894
9.755,51.18693504,0.68000302,915.2655801,-0.001352398,2.645842189,-0.000806879
9.795,51.186964,0.680003045,915.2651248,-0.001296902,2.64498843,0.001058641
9.835,51.18699296,0.680003069,915.2646506,-0.001234128,2.644149331,0.002800764
9.875,51.18702193,0.680003094,915.2641586,-0.001165348,2.643324565,0.004430601
9.915,51.1870509,0.680003119,915.2636495,-0.001091454,2.642513805,0.005958341
9.955,51.18707987,0.680003144,915.2631243,-0.001013074,2.641716727,0.007393336
9.995,51.18710884,0.68000317,915.2625837,-0.000930659,2.640933007,0.008744157
10.035,51.18713692,0.680003194,915.2620458,-0.00084453,2.640162194,0.010018602
10.075,51.1871659,0.68000322,915.2614771,-0.000754923,2.639404073,0.011223935
10.115,51.18719489,0.680003245,915.2608954,-0.000662012,2.638658358,0.012366783
10.155,51.18722388,0.680003271,915.2603017,-0.000569925,2.63792474,0.011985661
10.195,51.18725287,0.680003297,915.2596966,-0.000514685,2.63720292,0.00926664
10.235,51.18728187,0.680003323,915.2590808,-0.000497831,2.636492591,0.006701076
10.275,51.18731087,0.680003349,915.2584552,-0.000508854,2.635793445,0.004284541
10.315,51.18733988,0.680003376,915.2578203,-0.000540474,2.635105179,0.002012188
10.355,51.18736889,0.680003402,915.257177,-0.000587606,2.634427496,-0.000121064
10.395,51.1873979,0.680003429,915.2565258,-0.000646667,2.633760099,-0.0021204
10.435,51.18742692,0.680003456,915.2558674,-0.000715094,2.6331027,-0.00399103
10.475,51.18745593,0.680003482,915.2552024,-0.000791028,2.632455012,-0.005738129
10.515,51.18748496,0.680003509,915.2545316,-0.00087309,2.631816751,-0.007366797
10.555,51.18751398,0.680003536,915.2538553,-0.000960234,2.631187639,-0.008882037
10.595,51.18754301,0.680003564,915.2531744,-0.001051646,2.630567401,-0.010288739
10.635,51.18757205,0.680003591,915.2524892,-0.001146674,2.629955766,-0.011591666
10.675,51.18760109,0.680003618,915.2518004,-0.001244784,2.629352469,-0.012795452
10.715,51.18763013,0.680003645,915.2511084,-0.001345522,2.628757245,-0.013904596
10.755,51.18765917,0.680003673,915.2504139,-0.001448497,2.628169838,-0.01492346
10.795,51.18768822,0.6800037,915.2497173,-0.001553367,2.627589992,-0.015856271
10.835,51.18771727,0.680003728,915.2490192,-0.001647571,2.627017463,-0.01406773
10.875,51.18774632,0.680003755,915.2483198,-0.001698211,2.626452016,-0.011263387
10.915,51.18777538,0.680003783,915.2476199,-0.001714277,2.625893403,-0.008664155
10.955,51.18780445,0.680003811,915.2469196,-0.001705585,2.625341383,-0.006252445
10.995,51.18783351,0.680003838,915.2462196,-0.001678842,2.624795718,-0.004012005
11.035,51.18786258,0.680003866,915.2455202,-0.001638647,2.624256177,-0.001927853
11.075,51.18789165,0.680003894,915.2448217,-0.001588158,2.623722535,1.37967e-05
11.115,51.18792073,0.680003922,915.2441247,-0.00152956,2.62319457,0.001825616
11.155,51.18794981,0.68000395,915.2434294,-0.001464366,2.622672065,0.003519241
11.195,51.18797889,0.680003978,915.2427362,-0.001393635,2.622154809,0.005105351
11.235,51.18800798,0.680004007,915.2420455,-0.001318111,2.621642593,0.006593743
11.275,51.18803707,0.680004035,915.2413575,-0.001238323,2.621135214,0.007993402
11.315,51.18806616,0.680004064,915.2406727,-0.001154652,2.620632476,0.00931257
11.355,51.18809526,0.680004092,915.2399912,-0.001067372,2.620134184,0.010558801
11.395,51.18812436,0.680004121,915.2393134,-0.000976684,2.61964015,0.011739027
11.435,51.18815346,0.68000415,915.2386395,-0.000883636,2.619150187,0.012606403
11.475,51.18818257,0.68000418,915.2379698,-0.000812868,2.618664125,0.009972982
11.515,51.18821168,0.680004209,915.2373046,-0.000784723,2.618181792,0.007369949
11.555,51.18824079,0.680004238,915.2366441,-0.000787389,2.617703009,0.004916609
11.595,51.18826991,0.680004268,915.2359885,-0.000812683,2.617227605,0.002608245
11.635,51.18829903,0.680004298,915.235338,-0.000854908,2.616755415,0.000439855
11.675,51.18832815,0.680004328,915.2346929,-0.000910064,2.616286278,-0.0015937
11.715,51.18835728,0.680004358,915.2340533,-0.000975306,2.615820038,-0.003497607
11.755,51.18838641,0.680004388,915.2334194,-0.001048581,2.615356542,-0.005277032
