# time, position (1), position (2), position (3), velocity (1), velocity (2), velocity (3), acceleration (1), acceleration (2), acceleration (3), attitude (1), attitude (2), attitude (3), angle_rates (1), angle_rates (2), angle_rates (3)
0.000000000000000000e+00,5.348390800000005640e+01,-2.249164999999999637e+00,1.000000000009313226e+03,1.001618133673069764e+02,-1.776356839400250465e-14,5.551115123125782702e-17,4.007375876424982830e-01,-1.197721607162110027e-02,-9.798441683337019370e+00,1.679132927965777071e+02,2.338123926954412735e+00,-4.973757488582360766e-17,-2.294401574214835135e-03,-1.811347700687656812e-03,-3.396168513172288274e-03
1.900000000000000022e-01,5.348374096283573209e+01,-2.249105032035941587e+00,1.000776391508057714e+03,1.001618231672188699e+02,-1.339711663306058588e-09,3.399479808763317124e-09,4.003340927040733854e-01,-1.207048389206248455e-02,-9.799072914573722315e+00,1.679133409484079777e+02,2.338123171007117751e+00,-8.335755464691784780e-08,-1.097940268747092276e-05,-2.925909327612736719e-05,2.581564140095066358e-04
3.900000000000000133e-01,5.348356513420933567e+01,-2.249041908373462295e+00,1.001593645705841482e+03,1.001618329004994479e+02,-5.679384425157595743e-09,6.942300956325198058e-09,4.003099885881670206e-01,-1.207334367628558856e-02,-9.799034926392849343e+00,1.679133915561643846e+02,2.338122909013480299e+00,-1.711026971991333493e-07,-1.091197278962475727e-05,-4.946703443579406599e-05,2.565048746258671831e-04
5.919999999999999707e-01,5.348338754726297140e+01,-2.248978154005504049e+00,1.002419072450138628e+03,1.001618424249072774e+02,-1.310988974369924619e-08,1.054627940533237052e-08,4.000757717263110913e-01,-1.212290675593629199e-02,-9.799170043926867635e+00,1.679134426301778262e+02,2.338122953075205679e+00,-2.597257237323076882e-07,-9.753720522143667805e-06,2.937076466329059107e-05,2.281374114262222752e-04
7.900000000000000355e-01,5.348321347685694604e+01,-2.248915662618296452e+00,1.003228154106065631e+03,1.001618523295876173e+02,-2.336684498415490897e-08,1.407193472857670713e-08,4.003173568467214283e-01,-1.207225283400630705e-02,-9.799089027183995881e+00,1.679134927590978066e+02,2.338122634730383176e+00,-3.465941018588122463e-07,-1.093618140640174783e-05,-1.546242369586211908e-05,2.570975859938687941e-04
9.899999999999999911e-01,5.348303764813100258e+01,-2.248852540525573485e+00,1.004045408313162625e+03,1.001618621079848168e+02,-3.671553434798867624e-08,1.763725610004485134e-08,4.002155421764101439e-01,-1.209400709088412525e-02,-9.799198492273685446e+00,1.679135433652439815e+02,2.338122329984340553e+00,-4.343402112996509097e-07,-1.042746191852163998e-05,4.868180839721146622e-05,2.446377878885248988e-04
1.191999999999999948e+00,5.348286006108419599e+01,-2.248788787743024375e+00,1.004870834490284324e+03,1.001618718032794106e+02,-5.324557621069928976e-08,2.123539122322881667e-08,4.001711202048307547e-01,-1.210108099004379885e-02,-9.799017667613505012e+00,1.679135944603865767e+02,2.338122177883218633e+00,-5.229641029436985935e-07,-1.026157276975546354e-05,-5.321365228114880602e-05,2.405755103458749686e-04
1.389999999999999902e+00,5.348268599057973915e+01,-2.248726297909786176e+00,1.005679916158318520e+03,1.001618816959829417e+02,-7.242196890591055283e-08,2.476595017952831768e-08,4.002866402543978630e-01,-1.208122667461949615e-02,-9.799129089045599983e+00,1.679136445878355062e+02,2.338121933528403140e+00,-6.098335497365760509e-07,-1.072466367848510652e-05,1.203429778188035143e-05,2.519173214473226382e-04
1.590000000000000080e+00,5.348251016175429839e+01,-2.248663177386682754e+00,1.006497170347720385e+03,1.001618917903563926e+02,-9.478025287266529577e-08,2.833309054040000774e-08,4.003408606658913071e-01,-1.207017430046966079e-02,-9.799094647334417374e+00,1.679136952334555417e+02,2.338121593813357713e+00,-6.975807023993502885e-07,-1.098216744096734902e-05,-6.141252170244480709e-06,2.582239863375940898e-04
1.790000000000000036e+00,5.348233433289568239e+01,-2.248600057386754614e+00,1.007314424550160766e+03,1.001619011470025526e+02,-1.201420907964631483e-07,3.189657515889621209e-08,4.002731285389592442e-01,-1.208306988293588423e-02,-9.799115577633459750e+00,1.679137457886646132e+02,2.338121684168285253e+00,-7.853281095064989427e-07,-1.068034865848183400e-05,7.358577541194532022e-06,2.508316635376540461e-04
1.989999999999999991e+00,5.348215850400402616e+01,-2.248536937909980438e+00,1.008131678759120405e+03,1.001619111698827567e+02,-1.485070708415280108e-07,3.545536753080114067e-08,4.002693712338959986e-01,-1.208235496368862197e-02,-9.799026374592944677e+00,1.679137964262046410e+02,2.338121097304879381e+00,-8.730758219468970876e-07,-1.069639677770107842e-05,-4.214638435299498015e-05,2.512249627621655963e-04
2.189999999999999947e+00,5.348198267507916626e+01,-2.248473818956341130e+00,1.008948931886814535e+03,1.001619210195561180e+02,-1.798749793634345118e-07,3.902322021076543024e-08,4.002962951657456081e-01,-1.207745809522410563e-02,-9.799139769341643103e+00,1.679138470365004139e+02,2.338121212051175402e+00,-9.608237124983573558e-07,-1.081013876549063279e-05,2.424617741138778730e-05,2.540104928610484032e-04
2.389999999999999680e+00,5.348180684612103875e+01,-2.248410700525830919e+00,1.009766186099499464e+03,1.001619306533576150e+02,-2.142468706747401502e-07,4.260943153866492139e-08,4.002409177962023001e-01,-1.208603515739338843e-02,-9.799050342216162335e+00,1.679138976259864080e+02,2.338120873368232822e+00,-1.048571882938629684e-06,-1.060917106277489481e-05,-2.537102880230840293e-05,2.490884982382842458e-04
